Havaintopaikka;Koordinaatit;ELY-keskus;Päivämäärä;LevätilanneNum;LevätilanneTxt;Seuranta;Ylläpito;Lisätiedot
"Kallavesi (yhd.)/Rotarien sinileväseuranta (Puutossalmi)";"62° 43' 32.54"" N, 27° 44' 27.09"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-26T11:33:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Orivesi (Saimaa) (04.311.1.001)/Rönkönvaara";"62° 21' 40.15"" N, 29° 15' 32.25"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-06-26T12:01:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Päijänne (yhd.)/Ruolahti";"61° 35' 30.77"" N, 25° 24' 49.20"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-26T12:08:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Ranta-Töysän järvi (44.071.1.001)/Pirkkola";"62° 39' 50.77"" N, 23° 38' 3.68"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-26T12:42:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhäselkä (Saimaa) (04.321.1.001)/Kaskesniemi";"62° 33' 56.75"" N, 29° 37' 51.54"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2023-06-26T12:46:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"Kuva osa havainnosta. Levälauttoja runsaasti rannoilla"
"Suoliveden alue (14.524)/Isoaho, Jämsä";"62° 8' 45.81"" N, 25° 12' 19.19"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-26T12:48:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Rusutjärvi (21.083.1.001)/Havaintopaikka 1";"60° 25' 21.99"" N, 24° 59' 14.82"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-26T13:04:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Päijänne (yhd.)/Kantasenniemi";"62° 0' 14.38"" N, 25° 42' 8.65"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-26T13:36:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pielinen (04.411.1.001)/Havaintopaikka 10";"63° 16' 49.34"" N, 29° 48' 12.48"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2023-06-26T15:04:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Lautvesi/Havaintopaikka 1";"60° 45' 7.30"" N, 21° 25' 46.03"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-26T15:09:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Rausjärvi (23.067.1.014)/Ruuhilahti";"60° 30' 42.74"" N, 24° 4' 42.98"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-26T17:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"44 vuoteen en ole sinilevää tässä kirkasvetisessä järvessä nähnyt. Hakkuut ja niistä vesistöön valuvat ravinteet..."
"Porkkala länsi/Häggesböle";"60° 2' 10.98"" N, 24° 28' 14.90"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-26T20:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"Leväkasaumia rannassa."
"Päijänne (yhd.)/Lehesselkä, Sammalhieta";"61° 45' 59.21"" N, 25° 20' 16.18"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-26T20:44:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"Levän määrä räjähti päivän aikana. Aamulla sitä oli vedessä vain hieman. Iltapäivällä ihan reilusti ja illan tullen vedenpinta alkoi osin muuttua siniseksi. Levää rannoilla reilusti."
"Vangasjärvi (14.795.1.004)/Valtakunnallinen sinileväseuranta (Seunala)";"62° 17' 59.25"" N, 27° 4' 43.31"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-06-27T07:25:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Päijänne (yhd.)/Jänissalmi Korpilahti";"62° 0' 29.80"" N, 25° 37' 39.60"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-27T08:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Kiteenjärvi (02.022.1.001)/Valtakunnallinen sinileväseuranta (Postinrannan uimaranta)";"62° 5' 55.68"" N, 30° 9' 8.64"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2023-06-27T08:34:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rauman edusta/Valtakunnallinen sinileväseuranta (Syväraumanlahti)";"61° 8' 27.47"" N, 21° 28' 18.86"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-27T09:34:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
Seurasaari/Keilaniemi;"60° 10' 9.48"" N, 24° 49' 53.09"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-27T09:58:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Alasenjärvi (14.164.1.002)/Valtakunnallinen sinileväseuranta (Kotiniemen uimaranta)";"61° 0' 39.84"" N, 25° 43' 32.79"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2023-06-27T10:00:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rusutjärvi (21.083.1.001)/Uimaranta";"60° 25' 48.93"" N, 24° 59' 16.19"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-27T10:15:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Höytiäinen (04.821.1.001)/Valtakunnallinen sinileväseuranta (Hiekkaniemi)";"63° 2' 44.07"" N, 29° 31' 55.00"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2023-06-27T11:34:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Seurasaari/Rotarien sinileväseuranta (Laajalahti, Munkkiniemenranta)";"60° 11' 50.61"" N, 24° 51' 59.06"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-27T12:38:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Levä muodosti jo selviä pannulapun kokoisia levälauttoja rantavedessä."
"Pyhäselkä (Saimaa) (04.321.1.001)/Korteniemi";"62° 24' 12.57"" N, 29° 50' 26.96"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2023-06-27T14:13:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Halsuanjärvi (49.033.1.001)/Halsuanjärven uimaranta";"63° 27' 30.82"" N, 24° 9' 30.46"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-27T14:19:00;2;;-;"Asiantuntijan ylläpitämä";"Uimarannan vedessä laajalti runsaasti sinilevää levälauttana veden pinnalla.Uimarannalla uintikieltosuositus."
"Räyringinjärvi (48.005.1.003)/Räyringinjärven uimaranta";"63° 23' 19.37"" N, 23° 48' 41.73"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-27T14:21:00;2;;-;"Asiantuntijan ylläpitämä";"Sinilevää runsaasti veden pinnalla levälauttana laajalti uimarannan vedessä. Uimarannalla uintikieltosuositus."
"Päijänne (yhd.)/Piililänlahti";"62° 4' 48.91"" N, 25° 48' 52.27"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-27T14:34:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Paimionlahti ja Paimionselän sisäosa/Valtakunnallinen sinileväseuranta (Paimionlahti, Harvaluodon uimaranta)";"60° 22' 14.99"" N, 22° 30' 56.58"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-27T14:46:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Karukankulma";"61° 22' 49.37"" N, 23° 20' 31.32"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-27T17:47:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Päijänne (yhd.)/Nisula";"62° 2' 24.50"" N, 25° 51' 58.20"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-27T20:05:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Ylisjärvi (24.043.1.001)/Tuoreskallio";"60° 21' 17.47"" N, 23° 16' 26.79"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T07:44:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Päijänne (yhd.)/Jänissalmi Korpilahti";"62° 0' 29.80"" N, 25° 37' 39.60"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T09:01:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Vehkasalonselkä";"61° 7' 46.93"" N, 28° 8' 12.24"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T09:11:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Veckjärvi (17.004.1.001)/Hasselholman uimaranta";"60° 24' 9.69"" N, 25° 44' 22.07"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T10:05:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"Leväkukintojen alkuja havaittavissa. Aamulla näkyi tyynessä järvessä rannalla leväraitoja."
"Oulun edusta/Valtakunnallinen sinileväseuranta (Perämeri Kellon Kiviniemi)";"65° 6' 51.24"" N, 25° 19' 6.37"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T10:30:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Havaintopaikalta on otettu levänäyte, joka on viety laboratorioon analysoitavaksi lajimääritystä varten. Tulos: levänäytteessä havaittiin Anabaena-suvun sinilevää, joka voi sopivissa olosuhteissa tuottaa sinilevämyrkkyjä."
"Syväjärvi (65.598.1.004)/Kotaloukko uimaranta";"67° 17' 16.20"" N, 25° 54' 13.80"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T11:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Päijänne (yhd.)/Hämeenlahti";"61° 45' 24.41"" N, 25° 32' 25.71"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T11:03:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Vesijärvi (14.241.1.001)/Rotarien sinileväseuranta (Paimelanlahti)";"61° 5' 11.90"" N, 25° 37' 48.03"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T12:29:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rautavesi - Liekovesi (35.131.1.001)/Valtakunnallinen sinileväseuranta (Liekovesi)";"61° 20' 20.04"" N, 22° 54' 20.16"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T13:15:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pielinen (04.411.1.001)/Pieni Ahvensaari";"63° 19' 7.00"" N, 29° 40' 35.07"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T13:22:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
Vappari/Kainiemi;"60° 20' 52.40"" N, 22° 9' 41.03"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T14:12:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Ylisjärvi (24.043.1.001)/Valtakunnallinen sinileväseuranta (itäranta)";"60° 21' 56.56"" N, 23° 16' 58.11"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T14:40:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Paraisten ja Nauvon välinen vesialue/Yxkilsudd";"60° 10' 22.00"" N, 22° 15' 39.68"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-28T20:07:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Paraisten ja Nauvon välinen vesialue/Yxkilsudd";"60° 10' 22.00"" N, 22° 15' 39.68"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T08:30:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Hertunjärvi (04.112.1.362)/Levälahti";"61° 28' 2.48"" N, 27° 38' 36.82"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T09:02:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Kynsivesi - Leivonvesi (14.352.1.001)/Kortelahti";"62° 22' 35.65"" N, 26° 10' 40.16"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T09:51:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Haapajärvi (06.022.1.001)/Valtakunnallinen sinileväseuranta";"60° 55' 25.14"" N, 28° 18' 9.76"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T11:41:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pernajanlahti/Havaintopaikka 1";"60° 22' 24.21"" N, 26° 2' 55.20"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T12:14:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"Tyyni sää. Pinnassa levää, ei vielä klönttejä."
"Kyyvesi (14.932.1.001)/Poroselkä, Porosaari";"61° 57' 13.01"" N, 27° 4' 11.17"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-06-29T14:33:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
Espoonlahti/Staffan;"60° 7' 18.88"" N, 24° 40' 0.67"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T08:06:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Helsinki-Porkkala/Låga Räfsö";"59° 58' 39.44"" N, 24° 29' 30.46"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T09:15:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
Våtskär-Ölandet/Ängesholmen;"60° 13' 36.14"" N, 25° 58' 19.09"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T09:32:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Paraisten ja Nauvon välinen vesialue/Yxkilsudd";"60° 10' 22.00"" N, 22° 15' 39.68"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T10:08:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhäjärvi (14.121.1.004)/Hauduksenlahti";"60° 55' 2.04"" N, 26° 18' 47.70"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T12:58:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Mahnalanselkä - Kirkkojärvi (35.511.1.001)/Miharinranta ja rantakioski";"61° 34' 20.31"" N, 23° 19' 15.82"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T14:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Kuorasjärvi (44.095.1.001)/Rissantie 97";"62° 40' 16.31"" N, 23° 14' 4.59"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T14:04:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"Ilmestyny yön aikana, eilen ei snilevää ollut"
"Kuorasjärvi (44.095.1.001)/Untola II";"62° 40' 15.84"" N, 23° 14' 2.65"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T14:04:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"Ilmestynyt yön aikana, eilen ei snilevää ollut."
"Maavesi (04.252.1.001)/Havaintopaikka 1";"62° 8' 35.10"" N, 27° 25' 39.84"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T16:42:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Roine (yhd.)/Verkkosaarten lahti";"61° 21' 18.72"" N, 24° 10' 38.29"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-06-30T19:26:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pääjärvi (14.631.1.001)/Kouheroisentie 99";"62° 47' 43.44"" N, 24° 50' 33.42"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-07-02T18:12:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Rokuanjärvi (57.045.1.002)/Valtakunnallinen sinileväseuranta";"64° 32' 21.48"" N, 26° 32' 8.88"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-07-04T09:52:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ylisjärvi (24.043.1.001)/Tuoreskallio";"60° 21' 17.47"" N, 23° 16' 26.79"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-07-05T08:05:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Haapajärvi (06.022.1.001)/Valtakunnallinen sinileväseuranta";"60° 55' 25.14"" N, 28° 18' 9.76"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-07-05T09:37:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Mynälahden sisäosa/Valtakunnallinen sinileväseuranta (Kärmäläinen)";"60° 33' 22.67"" N, 21° 46' 3.57"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-07-05T15:56:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kolima (14.472.1.001)/Lepikonlahti";"63° 14' 31.56"" N, 25° 55' 40.36"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-07-06T14:39:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Savivesi, Naislahti";"61° 43' 4.14"" N, 27° 52' 48.28"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-07-06T19:29:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Palokkajärvi (14.291.1.001)/Tyyppälänlahden uimaranta";"62° 16' 28.47"" N, 25° 45' 30.89"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-07-07T13:56:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Ankeleenjärvi (04.253.1.022)/Havaintopaikka 1";"62° 4' 11.92"" N, 27° 23' 55.57"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-07-07T17:06:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Kallavesi (yhd.)/Vaajasalo, eteläranta";"62° 53' 45.63"" N, 27° 49' 55.04"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-07-07T18:33:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"Avoveden sinilevä muodostaa rantaan ajautuessaan runsaita lauttoja."
"Kuusiston salmet ja Piikkiönlahti/Voivalan venesatama";"60° 24' 15.88"" N, 22° 25' 16.98"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-07-07T21:38:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Paraisten ja Nauvon välinen vesialue/Yxkilsudd";"60° 10' 22.00"" N, 22° 15' 39.68"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-07-08T08:20:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Kallavesi (yhd.)/Hauto-Koisti";"62° 46' 16.95"" N, 27° 48' 32.36"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-07-08T08:55:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Viinijärvi (04.352.1.001)/Honkaniemi";"62° 44' 40.20"" N, 29° 20' 41.56"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2023-07-08T14:31:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Kokkolan edusta/Palma, Pikkupalma";"63° 49' 38.90"" N, 23° 0' 37.38"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-07-09T18:42:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Mallasvesi (35.711.1.001)/Havaintopaikka 2";"61° 16' 28.87"" N, 24° 10' 14.28"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-07-10T08:30:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Lentua (59.921.1.001)/Havaintopaikka 4";"64° 15' 22.07"" N, 29° 33' 7.85"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2023-07-10T09:53:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Kätkänjärvi (44.073.1.002)/Hietaniementie";"62° 51' 3.66"" N, 23° 50' 35.57"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-07-10T09:58:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Kätkänjärvi (44.073.1.002)/Kätkänjärven uimaranta";"62° 50' 44.31"" N, 23° 50' 2.21"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-07-10T09:59:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Paraisten ja Nauvon välinen vesialue/Yxkilsudd";"60° 10' 22.00"" N, 22° 15' 39.68"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-07-10T10:18:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Konnevesi (14.711.1.001)/Rappaatlahti";"62° 34' 37.13"" N, 26° 26' 22.46"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-07-10T10:45:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"Runsaasti sinilevää Rappaatlahdessa 10.7."
"Iisvesi - Virmasvesi - Rasvanki (14.722.1.001)/Spirala";"62° 51' 43.72"" N, 26° 53' 50.37"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-07-10T11:25:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Iisvesi - Virmasvesi - Rasvanki (14.722.1.001)/Iso-Hattusaari";"62° 50' 53.34"" N, 26° 56' 38.92"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2023-07-10T13:43:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Lappajärvi (47.031.1.001)/Havaintopaikka 2";"63° 3' 44.36"" N, 23° 37' 15.66"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-07-10T14:33:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Hylkimyksenaukko/Vaakua 438";"60° 44' 56.68"" N, 21° 22' 38.62"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-07-10T15:12:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Ähtärinjärvi (35.433.1.001)/Kyntölä";"62° 38' 58.11"" N, 24° 4' 30.52"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-07-10T16:24:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Koitere (04.941.1.001)/Louhirannantie 3a";"63° 0' 58.37"" N, 30° 42' 28.86"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2023-07-10T16:38:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"Kuva rantavedestä."
"Ylläsjärvi (67.372.1.001)/Ylläsjärven lähiliikunta- ja leikkipuiston uimaranta";"67° 31' 25.15"" N, 24° 18' 16.05"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2023-07-10T17:32:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Lentua (59.921.1.001)/Kiviperänlahti";"64° 16' 2.44"" N, 29° 23' 31.75"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2023-07-10T18:01:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Lappajärvi (47.031.1.001)/Viitaniemi";"63° 6' 7.29"" N, 23° 44' 59.50"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-07-10T19:07:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Kangosjärvi (67.482.1.001)/Havaintopaikka 1";"67° 48' 57.03"" N, 23° 41' 46.77"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2023-07-10T21:49:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Hiidenvesi (23.031.1.001)/Haudankallio";"60° 24' 42.06"" N, 24° 18' 53.02"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-07-11T09:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Espoonlahti/Rotarien sinileväseuranta (Klobbenin saaristovenelaituri)";"60° 8' 6.00"" N, 24° 38' 51.08"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2023-07-11T09:09:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kirkkojärvi (35.713.1.022)/Valtakunnallinen sinileväseuranta";"61° 27' 16.56"" N, 24° 2' 33.00"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-07-11T09:16:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Liesjärvi (35.484.1.001)/Myllyniemi";"62° 28' 0.79"" N, 24° 24' 58.03"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-07-11T10:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Paraisten ja Nauvon välinen vesialue/Björkholm";"60° 8' 22.19"" N, 22° 2' 29.06"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2023-07-11T10:50:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Ähtärinjärvi (35.433.1.001)/Jatakallio";"62° 39' 6.44"" N, 24° 6' 56.81"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2023-07-11T11:33:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
