Havaintopaikka;Koordinaatit;ELY-keskus;Päivämäärä;LevätilanneNum;LevätilanneTxt;Seuranta;Ylläpito;Lisätiedot
"Dragsfjärdin ja Västanfjärdin sisäsaaristo/Norra Mågsholm";"60° 0' 50.14"" N, 22° 37' 53.41"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-15T17:22:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"Levää hippuina reippaasti vedessä sekä ohuina viivoina veden pinnalla."
"Pielinen (04.411.1.001)/Syvälahti";"63° 19' 53.47"" N, 29° 40' 31.33"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-16T11:44:22;2;;-;"Tavallisen käyttäjän ylläpitämä";"Sinilevän määrä on valitettavasti vuosi vuodelta lisääntynyt. Nyt selkeitä lauttoja mökkirannassa ja ympäristössä."
"Kuusiston salmet ja Piikkiönlahti/Rävnäs";"60° 22' 30.98"" N, 22° 23' 32.93"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-16T15:53:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Mynälahden sisäosa/Rotarien sinileväseuranta (Pyhäranta Rantamäki)";"60° 37' 5.45"" N, 21° 47' 45.89"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-17T21:14:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhtään rannikkoalue (91.212)/Valtakunnallinen sinileväseuranta (Suomenlahti, Ängsön)";"60° 20' 36.75"" N, 26° 35' 25.37"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-18T11:04:42;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Näytteenottajien havainto 18.6.2024 levämäärä 2 (runsas)."
"Kirkkojärvi (35.713.1.022)/Valtakunnallinen sinileväseuranta";"61° 27' 16.56"" N, 24° 2' 33.00"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-18T12:53:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (16.003.1.001)/Pyykkiniekan uimaranta";"60° 44' 21.67"" N, 26° 5' 37.27"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-18T13:35:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Paraisten sisäsaaristovedet/Rotarien sinileväseuranta (Hessund)";"60° 19' 21.12"" N, 22° 21' 4.14"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-18T15:44:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rauhajärvi (14.931.1.002)/Havaintopaikka 2";"61° 55' 36.30"" N, 26° 56' 38.87"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-18T17:51:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Jaurakaisjärvi (60.065.1.001)/Jaurakainen";"65° 11' 44.86"" N, 26° 53' 47.75"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-18T22:54:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Virolahden rannikkoalue (91.111)/Valtakunnallinen sinileväseuranta (Suomenlahti, Virolahti, Rautalanselkä)";"60° 32' 40.10"" N, 27° 44' 51.51"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-19T07:46:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Näytteenottojien havainto vesistönäytteenoton yhteydessä aamupäivällä (havaintopaikka: Suomenl Virolahti 291): runsaasti sinilevää pintavesikerroksessa (levämäärä 2)."
"Virolahden sisäsaaristo/Hellitöksenselkä 364";"60° 28' 0.84"" N, 27° 31' 21.85"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-19T08:40:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"Havainto vesistönäytteenoton yhteydessä."
"Lummenne (35.784.1.033)/Lummenne";"61° 29' 56.69"" N, 25° 0' 0.99"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-19T12:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Tammion saaristoalue (91.113)/Valtakunnallinen sinileväseuranta (Suomenlahti, Huovari)";"60° 23' 18.66"" N, 27° 39' 18.74"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-19T14:09:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Näytteenottojien havainto 18.6.2024: levämäärä= 2 (runsas)."
"Kulovesi (35.132.1.001)/Valtakunnallinen sinileväseuranta (Naarlahti)";"61° 28' 27.51"" N, 23° 20' 38.90"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-19T16:36:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Halikonlahden pohjoinen haara/Bergholma";"60° 14' 3.18"" N, 22° 30' 19.24"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-20T20:36:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Kustavin lännenpuoli/Huhtakari";"60° 34' 17.57"" N, 21° 13' 58.30"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-22T09:21:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pielinen (04.411.1.001)/Iso-Korppi";"63° 6' 18.64"" N, 29° 53' 8.74"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-22T10:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Askaistenlahti/Luonnonmaa Kunnainen";"60° 28' 22.38"" N, 21° 58' 40.67"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-22T10:08:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Imatra, Lammassaarentie";"61° 12' 32.01"" N, 28° 43' 20.08"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-22T11:27:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pohjois-Airisto - Kotkanaukko/Havaintopaikka 5";"60° 22' 52.10"" N, 22° 3' 50.64"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-22T12:01:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Näsijärvi (yhd.)/Koirien uimapaikka";"61° 30' 15.18"" N, 23° 43' 37.00"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-22T12:15:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Mynälahden sisäosa/Rotarien sinileväseuranta (Pyhäranta Rantamäki)";"60° 37' 5.45"" N, 21° 47' 45.89"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-22T13:46:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Haukivesi (Saimaa) (04.211.1.001)/Särkilahti";"61° 58' 58.79"" N, 28° 47' 40.07"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-22T13:59:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Vuotjärvi (04.621.1.001)/Korpiniemi";"63° 11' 37.85"" N, 28° 17' 55.70"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T08:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Haukivesi (Saimaa) (04.211.1.001)/Haukilahti";"61° 56' 9.75"" N, 28° 51' 42.95"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T09:17:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"Rannalla levää, vedessä levää kerroksittain."
"Päijänne (yhd.)/Rutalahti, Lapinsaari";"62° 1' 40.48"" N, 25° 50' 30.69"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T09:31:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Päijänne (yhd.)/Huutoniemi";"61° 59' 11.12"" N, 25° 48' 39.74"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T11:47:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Lahnajärvi (14.192.1.035)/Lahnajärvi, Lemi";"61° 3' 42.20"" N, 27° 47' 6.40"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T12:31:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Kivijärvi (14.443.1.001)/Kivikko";"63° 3' 21.83"" N, 25° 7' 44.04"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T12:43:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Humalajärvi (14.318.1.004)/Soralan ranta";"62° 8' 40.34"" N, 26° 3' 21.24"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T13:20:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pihlajavesi (Saimaa) (04.121.1.001)/Kongonsaari, Pääskyniemi";"61° 43' 1.87"" N, 28° 58' 0.15"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T14:33:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pielinen (04.411.1.001)/Karhusaari, kalliot";"63° 17' 52.61"" N, 29° 22' 54.41"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T14:58:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Päijänne (yhd.)/Selkälä";"61° 48' 50.92"" N, 25° 28' 34.20"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T18:42:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Uva (59.442.1.001)/Havaintopaikka 1";"64° 34' 8.63"" N, 28° 0' 44.33"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T20:23:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pielinen (04.411.1.001)/Kolin satama";"63° 6' 41.87"" N, 29° 48' 33.34"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T21:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Paimionselän keskiosa/Näsudden";"60° 17' 59.35"" N, 22° 28' 1.98"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-23T22:32:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Hormajärvi (23.025.1.001)/Valtakunnallinen sinileväseuranta (Humppilanniemi)";"60° 16' 51.74"" N, 24° 0' 19.20"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T09:22:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Saimaa (04.112.1.001)/Louhivesi";"61° 29' 45.94"" N, 27° 34' 49.62"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T10:01:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Räyringinjärvi (48.005.1.003)/Räyringinjärven uimaranta";"63° 23' 19.37"" N, 23° 48' 41.73"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T12:13:22;2;;-;"Asiantuntijan ylläpitämä";"Uimarannan vedessä havaittiin sinilevää tarkastuksen yhteydessä. Uimarannalle asetettiin uintikieltosuositus."
"Mynälahden sisäosa/Livonsaari";"60° 31' 16.71"" N, 21° 47' 13.93"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-24T19:35:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Hylkimyksenaukko/Vaakua 438";"60° 44' 56.78"" N, 21° 22' 38.88"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-25T10:21:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Kirkkojärvi (95.110.1.020)/Valtakunnallinen sinileväseuranta (Rymättylän Kirkkojärvi)";"60° 22' 15.30"" N, 21° 55' 58.83"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-25T15:07:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Mynälahden sisäosa/Valtakunnallinen sinileväseuranta (Kärmäläinen)";"60° 33' 22.67"" N, 21° 46' 3.57"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-25T15:09:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Sorsanselkä - Keskinenvesi (14.236.1.067)/Sorsanselkä, Röykkälahti";"61° 54' 22.87"" N, 26° 0' 23.81"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-25T20:25:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Päijänne (yhd.)/Liansaari";"61° 44' 1.52"" N, 25° 42' 27.31"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T07:47:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Simpelejärvi (yhd.)/Valtakunnallinen sinileväseuranta (Rantapuiston uimaranta)";"61° 33' 18.25"" N, 29° 29' 40.69"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T08:00:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Peränne (35.424.1.001)/Valtakunnallinen sinileväseuranta (Peränteen venevalkama)";"62° 28' 35.43"" N, 23° 59' 10.11"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T08:35:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Rannassa selkeä levälautta."
"Kallavesi (yhd.)/Juonionsaari";"62° 38' 8.22"" N, 27° 45' 8.61"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T09:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Vesijärvi (14.241.1.001)/Kärettävä, Kutajoki";"61° 5' 12.85"" N, 25° 26' 41.42"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T10:26:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Kivijärvi (14.443.1.001)/Luha-Aho";"63° 7' 27.38"" N, 25° 14' 47.16"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T11:19:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhäjärvi (14.121.1.004)/Pytynlahden kesäkoti";"60° 57' 45.81"" N, 26° 26' 1.32"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T11:54:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhäjärvi (14.121.1.004)/Lyöttilän uimaranta";"60° 57' 41.18"" N, 26° 26' 5.02"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T11:58:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Kivesjärvi (59.351.1.002)/Havaintopaikka 2";"64° 25' 25.73"" N, 27° 28' 21.83"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T12:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhäjärvi (54.051.1.001)/Rannankylä";"63° 36' 52.11"" N, 26° 2' 14.98"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T12:17:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"Rantavedessä runsaasti sinilevää."
"Urajärvi (14.123.1.001)/Havaintopaikka 3";"60° 55' 56.86"" N, 26° 27' 31.15"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T13:59:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Oulujärvi (yhd.)/Toukka";"64° 18' 1.43"" N, 27° 28' 6.39"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T14:13:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Oulujärvi (yhd.)/Ärjänsaari";"64° 16' 2.80"" N, 27° 24' 13.15"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T14:15:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Tammion saaristoalue (91.113)/Valtakunnallinen sinileväseuranta (Suomenlahti, Huovari)";"60° 23' 18.66"" N, 27° 39' 18.74"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T14:35:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Littoistenjärvi (82V043.1.001)/Valtakunnallinen sinileväseuranta";"60° 27' 19.74"" N, 22° 22' 37.53"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T14:45:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Lappalanjärvi (14.181.1.001)/Valkealan kirkonkylän uimapaikka";"60° 56' 9.24"" N, 26° 46' 59.16"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T14:54:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Kallavesi (yhd.)/Aurinkoranta";"62° 42' 43.28"" N, 27° 46' 24.12"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T15:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Alajärvi (47.043.1.001)/Valtakunnallinen sinileväseuranta (Hoiskon uimapaikka)";"63° 1' 24.74"" N, 23° 52' 34.37"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T15:11:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Sapsojärvet (59.861.1.001)/Pieni Sapsojärvi";"64° 6' 8.69"" N, 28° 27' 2.11"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T15:24:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Hormajärvi (23.025.1.001)/Saivaranlahti";"60° 17' 59.29"" N, 24° 2' 45.43"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T15:51:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhäselkä (Saimaa) (04.321.1.001)/Korteniemi";"62° 24' 12.33"" N, 29° 50' 24.36"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T16:13:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Hietaranta";"61° 27' 58.79"" N, 27° 21' 17.30"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T17:44:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Orivesi (Saimaa) (04.311.1.001)/Oravisalo";"62° 22' 19.53"" N, 29° 29' 5.57"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T18:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"Ei aiempina kesinä havaittu."
"Pihlajavesi (Saimaa) (04.121.1.001)/Mikkolanniemi";"61° 40' 2.88"" N, 28° 40' 18.12"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T18:07:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Orivesi (Saimaa) (04.311.1.001)/Hankalahti";"62° 12' 53.28"" N, 29° 21' 23.21"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T18:30:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Huhmarkallio";"61° 8' 36.57"" N, 28° 4' 44.34"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T19:20:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Puruvesi (Saimaa) (04.181.1.001)/Kerelinlahti";"61° 53' 2.76"" N, 29° 45' 38.65"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T20:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhäselkä (Saimaa) (04.321.1.001)/Havaintopaikka 6";"62° 22' 15.03"" N, 29° 44' 32.19"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T20:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pielinen (04.411.1.001)/Rykiniemi, Kolin kansallispuisto";"63° 0' 28.52"" N, 29° 59' 11.28"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-26T23:30:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"Rantaviivalla reilusti levää leveä kaistale koko rannan mitalla. Niemen takana vielä reilummin leväesiintymää."
"Pyhäjärvi (04.391.1.001)/Valtakunnallinen sinileväseuranta (Sorvanniemi)";"61° 53' 41.64"" N, 29° 59' 47.40"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-27T07:04:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Hormajärvi (23.025.1.001)/Kurikkalahti, pohjoinen";"60° 17' 57.36"" N, 24° 0' 21.12"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-27T10:18:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Vuosjärvi (14.441.1.001)/Tervakaarre";"63° 2' 32.54"" N, 25° 24' 19.41"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-27T10:19:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhäselkä (Saimaa) (04.321.1.001)/Niittylahden uimaranta";"62° 30' 31.08"" N, 29° 49' 2.41"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-27T10:20:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Rusutjärvi (21.083.1.001)/Valtakunnallinen sinileväseuranta (uimaranta)";"60° 25' 47.28"" N, 24° 59' 17.88"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-27T10:25:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (14.121.1.004)/Pytynlahden kesäkoti";"60° 57' 45.29"" N, 26° 26' 1.92"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-27T10:37:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhäjärvi (14.121.1.004)/Lyöttilän uimaranta";"60° 57' 41.01"" N, 26° 26' 5.28"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2024-06-27T10:38:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Keihäsjärvi (35.415.1.001)/Kalettomanlahden ranta";"62° 6' 31.03"" N, 23° 42' 53.09"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-27T10:52:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Loitimon lähialue (01.021)/Liiterniemen uimaranta";"62° 26' 37.77"" N, 30° 26' 52.85"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-27T12:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Tihjapää";"61° 2' 33.57"" N, 28° 4' 22.06"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-27T14:00:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Tihjapää";"61° 5' 48.68"" N, 28° 3' 0.62"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-27T14:01:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Viinijärvi (04.352.1.001)/Havaintopaikka 6";"62° 43' 36.79"" N, 29° 19' 20.00"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-27T14:44:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Päijänne (yhd.)/Hämeenlahti";"61° 45' 24.41"" N, 25° 32' 25.71"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-27T15:09:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Höytiäinen (04.821.1.001)/Salolahden uimapaikka";"62° 44' 13.94"" N, 29° 37' 20.67"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-27T15:25:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Pielinen (04.411.1.001)/Pohjois-Vuokko";"63° 25' 51.69"" N, 29° 6' 59.55"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2024-06-27T15:29:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Kyyvesi (14.932.1.001)/Lietniemi";"61° 57' 53.80"" N, 27° 9' 46.59"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-27T16:02:00;2;;-;"Tavallisen käyttäjän ylläpitämä";"Lauttautuu rantaan."
"Lappajärvi (47.031.1.001)/Viitaniemi";"63° 6' 5.16"" N, 23° 44' 58.45"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2024-06-27T16:43:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Rotarien sinileväseuranta (Pulkkaselkä, Hietalahti)";"61° 6' 42.31"" N, 28° 1' 58.31"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-27T16:49:00;2;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Paraisten sisäsaaristovedet/Paraisten vierasvenesatama";"60° 17' 48.03"" N, 22° 18' 2.43"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-27T19:46:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Alvajärvi (14.481.1.001)/Hiekan uimaranta Pihtipudas";"63° 22' 41.50"" N, 25° 32' 12.11"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2024-06-27T19:48:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
"Iso-Naakkima (14.937.1.001)/Haapaniemi";"62° 9' 49.10"" N, 27° 10' 3.20"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2024-06-27T19:55:00;2;;-;"Tavallisen käyttäjän ylläpitämä";
